,Unnamed: 0,state,cityid,sitetype,tag,type,mislabeled check,title,title_sub,businessname,url,domain,desc,last_update_date,location,operation_time,url_googlemap,url_moreplace,domain2,web_status,web_error
1498,1406,MN,2756680,website,farmersmarket,1,,Sunday Farmers Market!,St. Anthony Park Community Council|https://sapcc.org| › sunday-farmers-market,,https://sapcc.org/sunday-farmers-market/,sapcc.org,"Jul 5, 2018 — St. Anthony Park now has a farmers market, thanks to the folks at Urban Growler! It's held every Sunday from 11 a.m. to 5 p.m. in the Urban ...","Jul 5, 2018",,,,,sapcc.org,good,
1499,1647,MN,2767918,website - listings,farmersmarket,listings,,Support — Mass Farmers Markets,Mass Farmers Markets|https://www.massfarmersmarkets.org| › support-mfm,,https://www.massfarmersmarkets.org/support-mfm,www.massfarmersmarkets.org,"... MA Food Plate. Volunteer Today. Mass Farmers Markets. 240 Beaver Street,. Waltham, MA, 02452,. United States. 781-893-8222 hello@massfarmersmarkets.org. Hours.",,,,,,massfarmersmarkets.org,good,
1500,806,MN,2724308,news,farmersmarket,1,,Sustainability Day at Golden Valley Farmers Market,Citizens Utility Board of Minnesota|https://cubminnesota.org| › th_event › sustainability-da...,,https://cubminnesota.org/th_event/sustainability-day-at-golden-valley-farmers-market/,cubminnesota.org,"Jul 30, 2023 — The Golden Valley Farmers Market's goal is to provide the community with fresh, locally produced foods. Featured at the market are locally grown ...","Jul 30, 2023",,,,,cubminnesota.org,good,
1501,1407,MN,2715418,website,farmersmarket,1,,Systematic Review of Factors Influencing Farmers' Market ...,ScienceDirect|https://www.sciencedirect.com| › science › article › pii,,https://www.sciencedirect.com/science/article/pii/s2212267216001568,www.sciencedirect.com,by DA Freedman · 2016 · Cited by 155 — National count of farmers market directory listing graph: 1994-2014. 2014 ... The countryside in the city—Situating a farmers' market in Birmingham. Local ...,2016,,,,,sciencedirect.com,good,
1502,177,MN,2764156,event,farmersmarket,1,,Tamarack Junction Farmers Market – Reno – NevadaGrown,nevadagrown.com|https://nevadagrown.com| › events › summit-reno-far...,,https://nevadagrown.com/events/summit-reno-farmers-market/,nevadagrown.com,best website builder Come join us at one of Reno's newest farmers markets at Tamarack Junction Casino at the south end of Reno on Virginia Street.,,,,,,nevadagrown.com,bad,"HTTPSConnectionPool(host='nevadagrown.com', port=443): Read timed out. (read timeout=2)"
1503,1648,MN,2715022,website - listings,farmersmarket,listings,,Taste Testing Now An Option At Farmers Markets,CBS News|https://www.cbsnews.com| › ... › Local News,,https://www.cbsnews.com/minnesota/news/taste-testing-now-an-option-at-farmers-markets/,www.cbsnews.com,A sure sign of spring arriving in the Twin Cities is the opening of area farmers markets ... Mark Dayton last week legalizes food sampling and cooking ...,,,,,,cbsnews.com,good,
1504,1408,MN,2756724,website,farmersmarket,1,,"Tastes, smells at winter farmers' market",The Newsleaders|https://thenewsleaders.com| › All News,,https://thenewsleaders.com/tastes-smells-at-winter-farmers-market/,thenewsleaders.com,"Dec 9, 2022 — Scott Thomes of Cold Spring offers a whiff of his homemade bread to Sue Thorsen of St. Augusta Dec. 3 at the Sartell Winter Market. Previous ...","Dec 9, 2022",,,,,thenewsleaders.com,bad,"HTTPSConnectionPool(host='thenewsleaders.com', port=443): Read timed out. (read timeout=2)"
1505,1409,MN,2745268,website,farmersmarket,1,,Tent & Event Setup for Community Farmers Market in Prior Lake.,justserve.org|https://www.justserve.org| › projects,,https://www.justserve.org/projects/76024c16-eade-4333-80f1-53a41ebfdd7c,www.justserve.org,Every Thursday June-September from 12-2 pm we need help setting up the tents and items needed for The Little Market That Could Farmers Market in Prior Lake ...,,,,,,justserve.org,good,
1506,376,MN,2705068,individual,farmersmarket,1,,Ter-Lee Gardens | Bemidji Area Farmers Market,WordPress.com|https://northcountryfarmersmarket.wordpress.com| › te...,,https://northcountryfarmersmarket.wordpress.com/market-members/terr-lee-gardens/,northcountryfarmersmarket.wordpress.com,"In the fall of 1999, Ter-Lee Gardens joined the Farmers' Market in Bemidji, Minnesota, Now known as Bemidji Area Farmers Market with squash, pumpkins, potatoes ...",,,,,,northcountryfarmersmarket.wordpress.com,good,
1507,1649,MN,2705068,website - listings,farmersmarket,listings,,Ter-Lee Gardens at Your Local Farmers' Market,Ter-Lee Gardens|https://www.terleegardens.com| › terlee-gardens-farmer...,,https://www.terleegardens.com/terlee-gardens-farmers-market.htm,www.terleegardens.com,"The Bemidji Area Farmers' Market is located in the St. Michel's Furniture/Subway parking lot, right across from Paul Bunyan and Babe the Blue Ox.",,,,,,terleegardens.com,bad,"HTTPSConnectionPool(host='www.terleegardens.com', port=443): Read timed out. (read timeout=2)"
1508,1410,MN,2703196,website,farmersmarket,1,,"Ter-Lee Gardens Farmers' Market, Bagley, Minnesota, 56621",Ter-Lee Gardens|,,https://terleegardens.com/,terleegardens.com,"Our farm, home to delicious strawberries and northern Minnesota's finest ... Bagley Area farmers Market Friday 3-6. We will also have produce at Ericksons ...",,,,,,terleegardens.com,good,
1509,1650,MN,2771428,website - listings,farmersmarket,listings,,The 3 Best Farmers Markets Near Woodbury and Valley ...,Valley Creek Apartments|https://www.valleycreekliving.com| › ... › Local Events,,https://www.valleycreekliving.com/blog/2021/07/18/the-3-best-farmers-markets-near-woodbury-and-valley-creek-apartments/,www.valleycreekliving.com,"Jul 18, 2021 — The 3 Best Farmers Markets Near Woodbury and Valley Creek Apartments · Woodbury Farmers Market · South St. Paul · Downtown St. Paul · Leave a reply.","Jul 18, 2021",,,,,valleycreekliving.com,bad,403 Client Error: Forbidden for url: https://www.valleycreekliving.com/blog/2021/07/18/the-3-best-farmers-markets-near-woodbury-and-valley-creek-apartments/
1510,807,MN,2702026,news,farmersmarket,1,,The Blaine festival and farmers market are two fun events ...,Twin Cities Gateway|https://www.tcgateway.com| › Blog,,https://www.tcgateway.com/the-blaine-festival-and-farmers-market-are-two-fun-events-to-bike-too/,www.tcgateway.com,"That's where farmers' markets come into play and the Twin Cities Gateway (TCG)has you covered. Along with the Blaine Market, TCG offers six other farmers' ...",,,,,,tcgateway.com,good,
1511,808,MN,2720078,news,farmersmarket,1,,The Excelsior Farmers' Market has Another Winter Home,Meet Minneapolis|https://www.minneapolis.org| › Media › News Releases,,https://www.minneapolis.org/media/news-releases/excelsior-farmers-market-has-another-winter-home/,www.minneapolis.org,"Nov 4, 2014 — The Excelsior Winter Farmers Market coincides with the kickoff of the Minnesota Landscape Arboretum's Making Spirits Bright festivities. The ...","Nov 4, 2014",,,,,minneapolis.org,good,
1512,809,MN,2701324,news,farmersmarket,1,,The Farmer's Market in Mankato,Blue Earth County Historical Society|https://blueearthcountyhistory.com| › 1970s History,,https://blueearthcountyhistory.com/2022/03/15/farmers-market/,blueearthcountyhistory.com,"Mar 15, 2022 — Persons interested in buying and selling fresh eggs, vegetables, or other produce stopped by each Saturday from 8 a.m. until noon in the lot ...","Mar 15, 2022",,,,,blueearthcountyhistory.com,good,
1513,1560,MN,2712430,website,onfarm market,1,,The Farmer's Market is Open Every Friday June through ...,City of Dassel Minnesota|https://dassel.com| › econdev › page › farmer’s-market...,,https://dassel.com/econdev/page/farmer%e2%80%99s-market-open-every-friday-june-through-september-230-530-pm,dassel.com,"Each year, Minnesota Grown works hard to promote shopping local and purchasing Fresh From Your Neighbor by celebrating National Farmer's Market Week.",,,,,,dassel.com,good,
1514,1411,MN,2704456,website,farmersmarket,1,,The Farmers Market is Still Going Strong: Where to Buy Fresh ...,NewsBreak Original|https://original.newsbreak.com| › DayTripper,,https://original.newsbreak.com/@daytripper-1720632/3151419316912-the-farmers-market-is-still-going-strong-where-to-buy-fresh-local-produce-this-fall,original.newsbreak.com,"Sep 9, 2023 — This great farmers market serves up only goods grown within 100 miles from St. Paul, making sure that everything is fresh. Get all your fall ...","Sep 9, 2023",,,,,original.newsbreak.com,good,
1515,977,MN,2711566,news - listings,farmersmarket,listings,,The Fight to Keep Farmers' Markets Open During ...,Civil Eats|https://civileats.com| › 2020/03/19 › the-fight-to-keep-...,,https://civileats.com/2020/03/19/the-fight-to-keep-farmers-markets-open-during-coronavirus/,civileats.com,"Mar 19, 2020 — Just the day before, the city of Seattle—where the spread of coronavirus began earlier and is further along than in most other parts of the U.S. ...","Mar 19, 2020",,,,,civileats.com,good,
1516,978,MN,2713564,news - listings,farmersmarket,listings,,The Finest Farmers' Markets Around Salt Lake,Visit Salt Lake|https://www.visitsaltlake.com| › blog › stories › post › t...,,https://www.visitsaltlake.com/blog/stories/post/the-finest-farmers-markets-around-salt-lake/,www.visitsaltlake.com,"May 20, 2022 — Downtown Farmers Winter Market at The Gateway ... Our fair city maintains its appetite for fresh produce and seasonal goods long after summer's ...","May 20, 2022",,,,,visitsaltlake.com,good,
1517,810,MN,2713168,news,farmersmarket,1,,The First Farmers Market in Minnesota to Accept SNAP,McKnight Foundation|https://www.mcknight.org| › news-ideas › the-first-far...,,https://www.mcknight.org/news-ideas/the-first-farmers-market-in-minnesota-to-accept-snap/,www.mcknight.org,"At the center of the Corcoran Midtown Revival Plan is a commitment to local growers, local artists, and underserved neighborhoods. The Midtown Farmers Market ...",,,,,,mcknight.org,good,
1518,1412,MN,2721410,website,farmersmarket,1,,The Florence City Center Farmers Market Vendor Information,"City of Florence, SC|https://www.cityofflorence.com| › files › uploads",,https://www.cityofflorence.com/sites/default/files/uploads/the_florence_city_center_farmers_application._docx.pdf,www.cityofflorence.com,"round, rain or shine, outside of a few hurricanes or ice-storms here and there. The City Center Farmers Market has a beautiful new facility located at 200 ...7 pages",,,,,,cityofflorence.com,good,
1519,1651,MN,2751712,website - listings,farmersmarket,listings,,The Guide to Los Angeles Farmers Markets,discoverlosangeles.com|https://www.discoverlosangeles.com| › things-to-do › l...,,https://www.discoverlosangeles.com/things-to-do/los-angeles-farmers-markets,www.discoverlosangeles.com,"Taking place a block from the historic Dunbar Hotel, the Central Avenue Farmers' Market features a small group of farmers that sell a variety of farm-fresh ...",,,,,,discoverlosangeles.com,good,
1520,811,MN,2754736,news,farmersmarket,1,,The Kings Farmers Market - Pickleball Insider,pickleballinsider.com|https://pickleballinsider.com| › listing › the-kings-farm...,,https://pickleballinsider.com/listing/the-kings-farmers-market/,pickleballinsider.com,"About: Located across from Ingles and Next to Dollar Tree. I have been selling produce and storage building for 3 years. Support your local Farmer, NO FARM ...",,,,,,pickleballinsider.com,bad,"HTTPSConnectionPool(host='pickleballinsider.com', port=443): Read timed out. (read timeout=2)"
1521,812,MN,2760250,news,farmersmarket,1,,The Memo: Farmers market pops up in Silver Bay,Duluth News Tribune|https://www.duluthnewstribune.com| › business › the-...,,https://www.duluthnewstribune.com/business/the-memo-farmers-market-pops-up-in-silver-bay,www.duluthnewstribune.com,"Jun 30, 2021 — The market is open from 9 a.m. to 1 p.m. every Saturday until October at 42 Outer Drive. ADVERTISEMENT. According to a news release from North ...","Jun 30, 2021",,,,,duluthnewstribune.com,good,
1522,813,MN,2743810,news,farmersmarket,1,,The Montrose Harvest Market is a traditional farmers market,Shop Montrose|https://shopmontrose.com| › harvest-market-montrose,,https://shopmontrose.com/harvest-market-montrose/,shopmontrose.com,The Montrose Harvest Market is OPEN with covid-safe policies and procedures. Serving as an Essential Grocery Outlet with fresh harvested fruits and ...,,,,,,shopmontrose.com,good,
1523,814,MN,2744476,news,farmersmarket,other,,The New Mound Farmers Market & More - Twin Cities ...,Star Tribune|https://www.startribune.com| › calendar › details › The...,,https://www.startribune.com/variety/things-to-do/calendar/details/the-new-mound-farmers-market-more/12133091/2023-09-16t08,www.startribune.com,"Heart and Soul: Celebrating the Difference You Make. Westwood Lutheran Church · Sat, Sep 23. Jackie Kashian. Acme Comedy Company.",,,,,,startribune.com,good,
1524,410,MN,2704834,individual facebbook,farmersmarket,1,,The New Mound Farmer's Market and More,,The New Mound Farmer's Market and More,https://www.facebook.com/the-new-mound-farmers-market-more-115565865148315/,www.facebook.com,In-store shopping,,"Mound, MN",,"https://www.google.com//maps/dir//The+New+Mound+Farmer's+Market+and+More,+Parking+lot,+Mound,+MN+55364/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87f601fed615e25f:0xcc629b11ab143eb6?sa=X&ved=2ahUKEwjrgP_TuM6BAxUWj4kEHQZDDjsQ48ADegQIExAA",,facebook.com,good,
1525,815,MN,2749210,news,farmersmarket,other,,The Perham Farmers Market is in new hands and looking to ...,perhamfocus.com|https://www.perhamfocus.com| › news › local › the-pe...,,https://www.perhamfocus.com/news/local/the-perham-farmers-market-is-in-new-hands-and-looking-to-add-more-vendors,www.perhamfocus.com,"Jun 27, 2023 — PERHAM — For years, no Perham summer has been complete without the twice-weekly farmers market, found in NP Park right by the post office.","Jun 27, 2023",,,,,perhamfocus.com,good,
1526,816,MN,2766766,news,farmersmarket,other,,The Pinke Post: Farmers market offers a chance to connect ...,Perham Focus|https://www.perhamfocus.com| › opinion › columns,,https://www.perhamfocus.com/opinion/columns/the-pinke-post-farmers-market-offers-a-chance-to-connect-with-vergas-vendor-and-others,www.perhamfocus.com,"Aug 19, 2019 — Earlier this year, in social media, I saw Amy Hoffman of Vergas, Minn., share that she would be selling Hoffman Family Farm beef every Saturday ...","Aug 19, 2019",,,,,perhamfocus.com,good,
1527,817,MN,2753458,news,farmersmarket,1,,The Red Lake Farmer's Market is now open daily,Red Lake Nation News|https://www.redlakenationnews.com| › story › events,,https://www.redlakenationnews.com/story/2011/08/26/events/the-red-lake-farmers-market-is-now-open-daily/082420110136681495762.html,www.redlakenationnews.com,"Aug 26, 2011 — The Red Lake Farmer's Market is open daily, Monday through Friday at 2-6 PM and Saturdays from 11-3 PM. It is located in the field by Red Lake ...",,,,,,redlakenationnews.com,bad,"HTTPSConnectionPool(host='www.redlakenationnews.com', port=443): Read timed out. (read timeout=2)"
1528,979,MN,2758018,news - listings,farmersmarket,listings,,The Ultimate Guide to Navigating Saint Paul Farmers' Market,Twin Cities Kids Club|https://twincitieskidsclub.com| › navigating-saint-paul-f...,,https://twincitieskidsclub.com/navigating-saint-paul-farmers-market/,twincitieskidsclub.com,"Feb 23, 2023 — For a more active option, grab your bike and park it at Union Depot, just two blocks from the farmers' market. The depot is at 214 4th St. East, ...","Feb 23, 2023",,,,,twincitieskidsclub.com,good,
1529,377,MN,2709154,individual,farmersmarket,1,,The Village Farmers' Market,,The Village Farmers' Market,https://www.experiencerochestermn.com/event/the-village-farmers%e2%80%99-market-at-the-history-center/62980/,www.experiencerochestermn.com,In-store shopping,,"Rochester, MN",Closed ⋅ Opens 4 PM Tue,"https://www.google.com//maps/dir//The+Village+Farmers'+Mkt,+1195+W+Circle+Dr,+Rochester,+MN+55902/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87f75edb53332747:0x983fc7ff6c072541?sa=X&ved=2ahUKEwjjqLmLsc6BAxUJm4kEHealCfIQ48ADegQIFxAA",,experiencerochestermn.com,bad,410 Client Error: Gone for url: https://www.experiencerochestermn.com/event/the-village-farmers%E2%80%99-market-at-the-history-center/62980/
1530,818,MN,2747212,news,farmersmarket,1,,The Village Farmers' Market at the History Center,Community Beam|http://dmcbeam.org| › copy_of_farm-fest-2023,,http://dmcbeam.org/community-events/copy_of_farm-fest-2023/@@historyview,dmcbeam.org,Excited for an opportunity to show and sell your work? We have 10 table spaces under the giant picnic shelter at The Village Farmers' Market at the History ...,,,,,,dmcbeam.org,good,
1531,819,MN,2756896,news,farmersmarket,1,,"The Weekender: St. Cloud Farmers Market, Carnival and ...",WJON|https://wjon.com| › the-weekender-st-cloud-farmers-m...,,https://wjon.com/the-weekender-st-cloud-farmers-market-carnival-and-more/,wjon.com,"May 4, 2023 — Cloud Area Farmers Market opens this Saturday in the Lady Slipper Lot in downtown St. Cloud. The farmers market features local growers, bakers ...","May 4, 2023",,,,,jon.com,good,
1532,980,MN,2745106,news - listings,farmersmarket,listings,,These 5 Twin Cities outdoor farmers markets are open all winter,startribune.com|https://www.startribune.com| › these-5-twin-cities-outd...,,https://www.startribune.com/these-5-twin-cities-outdoor-farmers-markets-are-open-all-winter/600019565/,www.startribune.com,"Feb 5, 2021 — St. Paul Farmers Market ... Open 9 a.m.-1 p.m. on Saturdays through April 17. ... Rick Nelson joined the staff of the Star Tribune in 1998. He is a ...","Feb 5, 2021",,,,,startribune.com,good,
1533,820,MN,2723318,news,farmersmarket,1,,This Gigantic Indoor Farmers Market Is A Must-Visit Spot In ...,OnlyInYourState|https://www.onlyinyourstate.com| › minnesota › indoo...,,https://www.onlyinyourstate.com/minnesota/indoor-farmers-market-mn/,www.onlyinyourstate.com,"Apr 12, 2018 — Duluth Farmer's Market is housed in a red barn at 14th Avenue East and 3rd Street in Duluth, Minnesota. It has been at its current location ...","Apr 12, 2018",,,,,onlyinyourstate.com,good,
1534,1413,MN,2700676,website,farmersmarket,1,,This Week At The Depot Street Farmers Market | Local News,greenevillesun.com|https://www.greenevillesun.com| › news › this-week-at-th...,,https://www.greenevillesun.com/news/local_news/this-week-at-the-depot-street-farmers-market/article_be3e061a-5e03-11ee-a0bd-a7496b86b538.html,www.greenevillesun.com,"7 hours ago — Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, New Hampshire, New ... Alberta, Canada, British Columbia, Canada, Manitoba, Canada ...",,,,,,greenevillesun.com,good,
1535,821,MN,2713924,news,farmersmarket,1,,This Week Historic Lewes Farmers Market,Morning Ag Clips|https://www.morningagclips.com| › this-week-historic-l...,,https://www.morningagclips.com/this-week-historic-lewes-farmers-market-2/,www.morningagclips.com,"Sep 20, 2023 — Customers can sign up to receive the Market's weekly newsletter on the HLFM website. The Market's newsletters list demos, what each farmer/ ...","Sep 20, 2023",,,,,morningagclips.com,good,
1536,411,MN,2707948,individual facebbook,farmersmarket,1,,Thursday Farmers Market,,Thursday Farmers Market,https://www.facebook.com/thursdayfarmersmarket1,www.facebook.com,In-store shopping,,"Brooklyn Center, MN",,"https://www.google.com//maps/dir//Thursday+Farmers+Market,+Brooklyn+Center,+MN+55429/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x52b3315159dc761f:0x8cb19b369d20b59e?sa=X&ved=2ahUKEwiHlZ6aqc6BAxUfjYkEHcR-ApwQ48ADegQIERAA",,facebook.com,good,
1537,178,MN,2707948,event,farmersmarket,1,,Thursday Farmers Market | City Calendar,"Brooklyn Center, MN (.gov)|https://www.brooklyncentermn.gov| › Calendar › Event",,https://www.brooklyncentermn.gov/home/components/calendar/event/1212/16,www.brooklyncentermn.gov,"Sep 7, 2023 — Thursday Farmers Market. Eat Local! June 29 - October 26. 2 pm - 7 pm. 7200 Brooklyn Blvd., Brooklyn Center. 2023 THURSDAY'S FARMER'S MARKET.","Sep 7, 2023",,,,,brooklyncentermn.gov,good,
1538,1414,MN,2751712,website,farmersmarket,1,,"Thursday Farmers Market | Custom Documents, Images & Calendar ...",brooklyncentermn.gov|https://www.brooklyncentermn.gov| › -folder-63,,https://www.brooklyncentermn.gov/our-city/advanced-components/custom-pages/custom-documents-images-calendar/-item-1224/-folder-63,www.brooklyncentermn.gov,"Thursday Farmers Market ... Eat Local! June 29 - October 26. 2 pm - 7 pm. 7200 Brooklyn Blvd., Brooklyn Center. 2023 THURSDAY'S FARMER'S MARKET.",2023,,,,,brooklyncentermn.gov,good,
1539,179,MN,2707948,event,farmersmarket,1,listing on another website,"Thursday Farmers Market | Events | Brooklyn Center, MN","Brooklyn Center, MN (.gov)|https://www.brooklyncentermn.gov| › Calendar › Event",,https://www.brooklyncentermn.gov/home/components/calendar/event/1210/436?toggle=all&locale=en,www.brooklyncentermn.gov,"Aug 31, 2023 — Thursday Farmers Market. Eat Local! June 29 - October 26. 2 pm - 7 pm. 7200 Brooklyn Blvd., Brooklyn Center. 2023 THURSDAY'S FARMER'S MARKET.","Aug 31, 2023",,,,,brooklyncentermn.gov,good,
1540,180,MN,2725334,event,farmersmarket,1,,Thursday Night on the Town/Farmers Market,Starbuck Chamber of Commerce|https://starbuckmn.org| › Annual Events,,https://starbuckmn.org/annual-events/thursday-night-farmers-market/,starbuckmn.org,Free will donation meal and Farmers Market every Thursday night June through August.,,,,,,starbuckmn.org,good,
1541,1652,MN,2758612,website - listings,farmersmarket,listings,,Time to check out Sartell farmers' markets,The Newsleaders|https://thenewsleaders.com| › All News,,https://thenewsleaders.com/time-to-check-out-sartell-farmers-markets/,thenewsleaders.com,"May 25, 2017 — The farmers' market in Sartell, dubbed “Market Monday” has also become “Market Thursday” because it is now a twice-a-week event at Riverside ...","May 25, 2017",,,,,thenewsleaders.com,bad,"HTTPSConnectionPool(host='thenewsleaders.com', port=443): Read timed out. (read timeout=2)"
1542,981,MN,2756770,news - listings,farmersmarket,listings,,Top 5 Twin Cities Farmers Markets to Visit this Summer,Bigos Management|https://blog.tbigos.com| › twin-cities-farmers-markets,,https://blog.tbigos.com/twin-cities-farmers-markets/,blog.tbigos.com,"Aug 16, 2022 — If you are in the Lowertown neighborhood of Saint Paul on Saturday or Sunday, check out the Saint Paul Farmers Market located in the heart of ...","Aug 16, 2022",,,,,blog.tbigos.com,good,
1543,181,MN,2736620,event,farmersmarket,1,,Town of Mocksville Farmers Market Open171 S. Clement ...,Pitt County Center|https://pitt.ces.ncsu.edu| › leroy-james-farmers-market,,https://pitt.ces.ncsu.edu/event/46756/leroy-james-farmers-market/,pitt.ces.ncsu.edu,"Locally grown produce and fresh baked goods, muscadine juice and other locally produced value-added products. Market is open Wednesdays at 1.",,,,,,pitt.ces.ncsu.edu,good,
1544,378,MN,2717612,individual,farmersmarket,1,,Town Square Farmers Market - Grand Forks,tsfarmersmarket.com|,,https://www.tsfarmersmarket.com/,www.tsfarmersmarket.com,TOWN SQUARE FARMERS MARKET. Become A Vendor. Illustrations Vegetables. Open. Saturday June 17th - September 30th 2023. 9 AM-1 PM ...,September 30th 2023,,,,,tsfarmersmarket.com,good,
1545,1528,MN,2765308,website,farmersmarket,1,,tracy farmers market,2en3.nl|https://bnne2l3.2en3.nl| › tracy-farmers-market,,https://bnne2l3.2en3.nl/tracy-farmers-market,bnne2l3.2en3.nl,"tracy farmers marketGrundy County/Tracy City Farmers Market. Market that ... Tracy Farmers Market Listing - Farmers' markets near Tracy, MN. Listing of all ...",,,,,,bnne2l3.2en3.nl,bad,"HTTPSConnectionPool(host='bnne2l3.2en3.nl', port=443): Max retries exceeded with url: /tracy-farmers-market (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001B4FBC06B50>: Failed to resolve 'bnne2l3.2en3.nl' ([Errno 11001] getaddrinfo failed)""))"
1546,822,MN,2720978,news,farmersmarket,1,,Tremonton Farmers Market,Tremonton City|http://tremontoncity.org| › community › farmers-market,,http://tremontoncity.org/community/farmers-market/,tremontoncity.org,"Feb 1, 2023 — Welcome to the Tremonton Farmers Market where we celebrate our history of agriculture and our fertile soil that has been a treasured ...","Feb 1, 2023",,,,,tremontoncity.org,good,
1547,182,MN,2713870,event,farmersmarket,1,,Twin Cities Campus Farmers Market,University of Minnesota Office of Human Resources|https://hr.umn.edu| › events › Twin-Cities-Campus-Far...,,https://hr.umn.edu/events/twin-cities-campus-farmers-market,hr.umn.edu,"Jul 12, 2023 — The Twin Cities campus Farmers Market is back for the 2023 season! Come to Gateway Plaza for seasonal produce from local vendors such as ...","Jul 12, 2023",,,,,hr.umn.edu,bad,"HTTPSConnectionPool(host='hr.umn.edu', port=443): Read timed out. (read timeout=2)"
1548,823,MN,2740688,news,farmersmarket,1,,Twin Cities Campus Farmers Market returns to campus,The Minnesota Daily|https://mndaily.com| › news,,https://mndaily.com/278302/news/278302/,mndaily.com,"Aug 3, 2023 — Twin Cities Campus Farmers Market at the McNamara Alumni Center in Minneapolis on July 26, 2023. Live music rang out as students strolled from ...","Aug 3, 2023",,,,,mndaily.com,good,
1549,983,MN,2700496,news - listings,farmersmarket,listings,,Twin Cities Farmers' Market Guide 2023,Twin Cities Mom Collective|https://twincitiesmom.com| › farmers-market-guide,,https://twincitiesmom.com/farmers-market-guide/,twincitiesmom.com,"Twin Cities Farmers' Markets ; Minneapolis. East Isles Farmers Market | Thursdays June 23 – Sept 29, 4 – 8 PM. 1620 The Mall, Minneapolis ; St. Paul · Saturdays, ...",,,,,,twincitiesmom.com,good,
1550,982,MN,2702728,news - listings,farmersmarket,listings,,Twin Cities Farmers Markets Are Opening Soon for Spring ...,Minnesota Monthly|https://www.minnesotamonthly.com| › ... › Recreation,,https://www.minnesotamonthly.com/travel-recreation/recreation/twin-cities-farmers-markets-are-opening-soon-for-spring-2021/,www.minnesotamonthly.com,"Apr 20, 2021 — A variety of goods—including honey, cut flower bouquets, and specialty items, along with produce—awaits near City Hall. Burnsville Farmers ...","Apr 20, 2021",,,,,minnesotamonthly.com,bad,"HTTPSConnectionPool(host='www.minnesotamonthly.com', port=443): Read timed out. (read timeout=2)"
1551,984,MN,2741804,news - listings,farmersmarket,listings,,Two Competing Merrifield Farmers Markets Have a Beef,Tysons Reporter|https://www.tysonsreporter.com| › 2019 › April › 5,,https://www.tysonsreporter.com/2019/04/05/two-competing-merrifield-farmers-markets-have-a-beef/,www.tysonsreporter.com,"Apr 5, 2019 — Debra Moser, co-owner of Central Farm Market, said many of the vendors from the earlier Mosaic venue will carry over to the new location, and ...","Apr 5, 2019",,,,,tysonsreporter.com,good,
1552,183,MN,2734928,event,farmersmarket,1,,Two Harbors Farmers Market,Explore Minnesota|https://www.exploreminnesota.com| › event › two-harb...,,https://www.exploreminnesota.com/event/two-harbors-farmers-market/30593,www.exploreminnesota.com,"Held every Saturday from 10:00 AM - 1:00 PM, the market is a hub of activity for locals and visitors alike. You'll find an incredible array of fresh, locally- ...",,,,,,exploreminnesota.com,bad,"HTTPSConnectionPool(host='www.exploreminnesota.com', port=443): Read timed out. (read timeout=2)"
1553,379,MN,2765956,individual,farmersmarket,1,,Two Harbors Farmers Market,twoharborsfarmersmarket.com|,,http://twoharborsfarmersmarket.com/,twoharborsfarmersmarket.com,"Stop by the market Saturdays 9:00 am to 12:00 pm at Cedar Coffee Co. 1130 11th Ave. Two Harbors, MN 55616. Interested in participating in the farmers' market?",,,,,,twoharborsfarmersmarket.com,good,
1554,412,MN,2704456,individual facebbook,farmersmarket,1,,Two Harbors Farmers Market,,Two Harbors Farmers Market,https://www.facebook.com/twoharborsfarmersmarket/,www.facebook.com,In-store shopping,,"Two Harbors, MN · (218) 310-7174",Closed ⋅ Opens 10 AM Sat,"https://www.google.com//maps/dir//Two+Harbors+Farmers+Market,+320+7th+Ave,+Two+Harbors,+MN+55616/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x52af16ed3c0ad87b:0xb67270ac978d02cd?sa=X&ved=2ahUKEwiFrc7m7s6BAxXVhIkEHV7MC4oQ48ADegQIDxAA","https://www.google.com/search?sca_esv=569265910&tbs=lf:1,lf_ui:2&tbm=lcl&q=farmers+market+near+Beaver+Bay+city,+Minnesota&rflfq=1&num=10&sa=X&ved=2ahUKEwiFrc7m7s6BAxXVhIkEHV7MC4oQjGp6BAgbEAE",facebook.com,good,
1555,1415,MN,2765956,website,farmersmarket,1,,Two Harbors Farmers Market,North Shore Visitor|https://northshorevisitor.com| › locations › two-harbors...,,https://northshorevisitor.com/locations/two-harbors-farmers-market/,northshorevisitor.com,Location · Next Event · Upcoming Events.,,,,,,northshorevisitor.com,good,
1556,985,MN,2709496,news - listings,farmersmarket,listings,,Two new farmers markets open in Campbell County,The News & Advance|https://newsadvance.com| › agriculture › two-new-farmer...,,https://newsadvance.com/agriculture/two-new-farmers-markets-open-in-campbell-county/article_7e5f2bc0-ef70-11ed-bbbd-838c71f99daa.html,newsadvance.com,"May 15, 2023 — The market runs every Saturday from 8 a.m. to noon, and the vendors set up at the back of the nursery, which has many colorful flowers, plants ...","May 15, 2023",,,,,newsadvance.com,good,
